plate,mjd,fiberid,fibermag_r,petromag_r,z
1768,53442,598,17.08496,15.47529,0.07627442
1712,53531,109,17.41578,15.42521,0.05292001
1720,53854,111,17.63147,15.7908,0.07473045
1725,54266,341,18.2487,17.38605,0.09964418
1730,53498,399,18.52546,17.21875,0.08712433
1726,53137,404,17.25724,16.09998,0.07228549
2753,54234,91,17.25184,16.06001,0.0545481
1726,53137,405,17.02329,15.74851,0.04543665
1786,54450,51,18.186,17.27631,0.07640819
2526,54582,314,18.32591,17.29037,0.08946255
1730,53498,450,17.84703,16.0203,0.04944032
2529,54585,309,16.73702,15.46032,0.04763447
1784,54425,138,16.80329,15.27571,0.03823813
2754,54240,315,17.58572,16.2584,0.07577978
2529,54585,147,18.46918,17.4142,0.09958588
1392,52822,456,17.6588,16.22765,0.07593284
1393,52824,614,18.16356,17.17894,0.07795539
1573,53226,389,17.86029,16.43747,0.06775883
1572,53177,341,17.44728,16.54791,0.05700092
1642,53115,281,18.48121,17.3924,0.06299548
1575,53493,325,16.1527,14.50435,0.03243346
1574,53476,430,18.60886,17.67789,0.09989462
1573,53226,428,17.6319,15.76577,0.09602854
1573,53226,324,19.04148,17.75749,0.09518559
1643,53143,303,17.9177,16.99927,0.07656761
1645,53172,130,17.57031,15.83804,0.0577646
1781,53297,273,17.75882,16.64066,0.08421367
1642,53115,345,16.98712,15.70491,0.05978106
1649,53149,119,17.25606,15.68653,0.0784079
1650,53174,440,18.1584,16.90549,0.07979029
1651,53442,349,17.9433,16.86474,0.07694698
1649,53149,38,18.51963,17.20784,0.09082904
399,51817,8,18.31929,17.28163,0.09595747
1650,53174,488,17.95366,16.48848,0.08316859
1651,53442,333,18.47978,17.53882,0.0796555
1653,53534,379,16.58871,14.30985,0.06430843
1654,53498,115,18.47892,17.31027,0.09137796
1955,53442,98,17.82664,16.84938,0.0951875
1656,53533,460,18.40956,17.60041,0.08623491
1657,53520,403,17.31359,16.07336,0.06837893
1657,53520,407,17.73712,16.09818,0.0677954
1955,53442,444,18.71861,17.50133,0.09504531
1657,53520,516,17.01856,15.53128,0.05611863
1384,53121,299,17.5158,16.07865,0.07893344
1932,53350,257,18.44877,17.30535,0.08142089
1932,53350,245,17.3776,16.0035,0.06643412
1932,53350,140,18.42512,17.44599,0.07149576
1392,52822,170,18.54236,17.50443,0.08946155
1392,52822,167,18.66462,17.75876,0.09169993
1393,52824,277,17.57938,16.40129,0.04776512
1393,52824,133,16.61295,14.14608,0.04156867
1575,53493,316,17.59301,16.22324,0.08286595
1840,53472,599,17.11367,15.5829,0.05886653
2033,53476,479,17.58038,15.90239,0.0773457
1840,53472,368,16.83368,15.22359,0.06703573
2173,53874,564,17.79324,16.55131,0.08673137
2205,53793,529,18.40568,17.14156,0.09169798
1973,53432,616,18.10549,17.05742,0.09050389
2206,53795,535,16.83024,15.02362,0.03104935
397,51794,542,18.1534,16.55927,0.04694557
1843,53816,19,16.82616,15.63454,0.07924747
1844,54138,54,17.04924,15.51264,0.07020053
1847,54176,190,17.44612,16.25508,0.07694728
1847,54176,181,17.77726,16.45374,0.07323688
1853,53566,212,18.03507,16.98332,0.08634166
1846,54173,382,17.88919,16.54539,0.08086687
1846,54173,498,17.8249,16.76125,0.08355346
1848,54180,329,17.63048,16.55059,0.07385907
1850,53786,402,17.90427,16.6062,0.06948202
1850,53786,2,17.5104,15.68772,0.07061569
1852,53534,323,16.77471,15.03835,0.03060114
1852,53534,386,17.73524,16.59211,0.08838958
1843,53816,505,17.55716,15.98994,0.05200529
1845,54144,596,18.08412,17.05948,0.07921336
1846,54173,328,18.05988,17.19794,0.0821168
1847,54176,631,18.3208,17.16131,0.07246268
1852,53534,482,18.76874,17.75515,0.08626349
1659,53224,202,17.30025,16.16794,0.05535776
395,51783,370,17.64227,16.55971,0.06884131
398,51789,577,17.44087,16.04302,0.07724293
385,51783,543,16.7609,15.12283,0.08264969
388,51793,388,17.20811,15.77364,0.06210911
384,51821,537,18.4557,17.51985,0.08488655
384,51821,540,18.1855,17.20253,0.08462111
384,51821,567,17.80286,16.22087,0.05726462
387,51791,444,17.84245,16.78439,0.08151472
387,51791,606,18.10633,16.83051,0.07873704
388,51793,411,18.61597,17.621,0.09796024
379,51789,474,17.46476,15.55199,0.09115206
379,51789,490,16.87149,14.98828,0.05370074
1876,54464,439,16.66668,14.7447,0.03676546
985,52431,155,17.56427,16.25901,0.08527791
2146,54230,156,18.24601,17.19783,0.08243693
987,52523,281,18.19641,17.06151,0.05774195
984,52442,592,17.99587,17.04823,0.07772896
1936,53330,145,16.82991,15.26452,0.04766554
1943,53386,319,17.42282,16.14213,0.05493162
384,51821,569,18.6349,17.6071,0.08502358
384,51821,620,17.03963,15.2365,0.05782034
377,52145,76,16.7679,14.58807,0.05781449
374,51791,520,18.45203,17.36356,0.0902455
1930,53347,456,18.19739,17.06965,0.08961856
377,52145,435,17.1289,15.5212,0.09017377
1306,52996,521,17.57691,16.12165,0.07736665
1742,53053,27,16.99895,15.68517,0.04568698
1745,53061,617,18.71826,17.68935,0.08110284
1749,53357,281,18.23226,16.92286,0.09062704
1749,53357,241,17.37099,15.63549,0.09385303
1740,53050,77,17.67707,16.5289,0.07882592
1749,53357,223,17.18049,15.67117,0.06459703
372,52173,349,17.73768,16.34377,0.07386184
1760,53086,14,16.99551,15.60842,0.06439847
373,51788,471,18.42857,17.15776,0.085099
673,52162,548,17.82067,16.31522,0.08274385
378,52146,390,16.85244,15.70663,0.05955888
1753,53383,637,17.72002,16.22527,0.0687345
1764,53467,516,18.2775,17.4084,0.08326045
1764,53467,560,18.55699,17.61294,0.08097252
1772,53089,198,17.54978,16.06712,0.06366282
1873,54437,8,18.15819,16.97792,0.09381855
1773,53112,396,18.27515,17.34591,0.08713491
1778,53883,392,17.48302,16.01079,0.07790875
2032,53815,221,17.64069,16.55576,0.09714364
1842,53501,479,17.48107,16.3411,0.07078802
1777,53857,112,18.00616,16.83366,0.07823688
1768,53442,399,17.91803,16.75652,0.09488998
1842,53501,530,17.15939,15.645,0.05492275
372,52173,160,17.66801,16.5365,0.084678
375,52140,29,18.20032,16.92013,0.09286483
378,52146,271,17.50972,16.27294,0.05100773
378,52146,221,16.8369,15.23821,0.05528177
982,52466,406,16.93117,15.60893,0.05845616
984,52442,506,17.81895,16.80306,0.07865878
989,52468,598,17.57343,16.19102,0.06507088
989,52468,621,18.23013,17.25271,0.09146986
1778,53883,422,18.06376,17.09126,0.05201079
2033,53476,552,16.77329,15.15359,0.06039664
1755,53386,525,17.57271,16.22825,0.08344266
374,51791,503,17.96441,16.54403,0.09237684
376,52143,520,17.08668,15.55896,0.0559638
378,52146,356,17.86672,16.76453,0.07367888
372,52173,532,18.10062,16.54944,0.09785638
673,52162,616,16.79688,15.17793,0.05917903
378,52146,504,18.69514,17.9639,0.09083009
2154,54539,195,18.3692,16.97275,0.08228584
2154,54539,151,18.1219,17.14401,0.07909273
2157,54242,235,18.53819,17.47419,0.07190274
1735,53035,492,18.65549,17.59269,0.08426598
1736,53052,207,17.37831,15.42507,0.08430371
1779,53089,497,18.62681,17.45448,0.09340875
1781,53297,555,16.90773,15.28682,0.03833963
1783,53386,197,17.05766,15.49382,0.04415148
1788,54468,607,18.83784,17.61966,0.07471804
1578,53496,591,18.20951,16.89589,0.0914057
1578,53496,586,18.28267,17.27184,0.09170226
1406,52876,81,17.18565,15.81696,0.05055275
1977,53475,191,17.77164,16.42827,0.09715994
1787,54465,462,17.62628,16.21397,0.09186384
1733,53047,283,18.60836,17.61523,0.07088678
2151,54523,614,17.56116,16.28359,0.05910162
1864,53313,418,18.15317,16.96698,0.06587488
395,51783,220,16.76731,15.37414,0.04215806
2088,53493,516,17.45265,16.22406,0.06526008
1977,53475,380,18.72342,17.74198,0.07482316
407,51820,259,17.94854,16.88953,0.07043942
381,51811,282,19.03966,17.75588,0.09352791
391,51782,282,17.06834,15.50752,0.06355133
396,51816,144,16.84834,15.48051,0.06566883
398,51789,254,17.89712,16.64923,0.07447903
2113,53468,520,17.56767,16.20854,0.0617778
2106,53714,615,17.47409,15.7199,0.07913498
2107,53786,451,17.43604,16.1705,0.05977161
2107,53786,332,17.53471,16.23397,0.07932202
2034,53466,36,16.92678,15.3042,0.06056685
402,51793,276,17.87462,16.64158,0.08225376
2107,53786,516,17.63993,16.26548,0.07157409
1934,53357,248,18.03987,17.17083,0.07442675
2097,53491,407,17.43535,15.63731,0.08182473
1934,53357,249,16.86396,15.20675,0.01856138
1998,53433,90,17.7184,16.17521,0.09465323
2090,53463,563,18.04689,16.52642,0.09179503
1954,53357,603,17.19657,15.88416,0.05328299
407,51820,230,16.54049,14.5072,0.04146213
1941,53386,518,17.05008,15.1001,0.05014159
380,51792,157,18.37095,17.42003,0.09116849
385,51783,191,17.71306,16.37507,0.0687419
388,51793,111,18.27718,16.98687,0.07572848
1976,53401,40,17.57855,15.96045,0.07612517
1930,53347,368,17.41179,15.98924,0.08876202
1930,53347,419,17.55948,16.064,0.08921786
391,51782,141,17.53938,16.48224,0.06124959
393,51794,272,17.74644,16.1949,0.06665257
1930,53347,458,18.74484,17.72534,0.08995416
2171,53557,445,17.55028,16.11288,0.07185925
2206,53795,417,18.71478,17.92534,0.085774
2205,53793,77,18.50784,17.65849,0.08434132
2207,53558,538,17.82097,16.66388,0.08808248
408,51821,161,17.60367,16.52898,0.05455031
409,51871,78,16.73074,14.38726,0.02908444
1945,53387,374,17.60886,16.29075,0.07801393
1846,54173,50,18.24296,17.31744,0.07367926
1988,53469,406,17.00384,15.52859,0.07291727
384,51821,598,18.36616,17.2989,0.08902643
385,51783,475,17.43177,15.96935,0.07019529
387,51791,74,17.82723,16.57401,0.07905463
388,51793,595,17.73693,16.55862,0.06346564
397,51794,313,17.50448,15.94821,0.04777757
2023,53851,576,18.12867,16.89157,0.06256432
398,51789,512,17.49852,15.95247,0.04753248
1797,54507,509,16.85419,15.22682,0.05154714
401,51788,498,17.09991,15.79578,0.05917986
412,52258,348,17.61134,16.44729,0.07679833
394,51913,637,18.05123,16.7383,0.08710843
395,51783,435,17.51296,16.33212,0.08806672
401,51788,425,17.28156,15.87074,0.06923811
403,51871,432,16.47019,14.84289,0.04647251
404,51812,599,16.79938,15.0277,0.04201433
408,51821,425,17.12665,15.75368,0.06299652
394,51913,561,16.35109,13.9914,0.04201467
396,51816,407,16.88407,15.29898,0.0416588
399,51817,329,17.68649,16.16517,0.05570595
402,51793,533,17.59809,16.48547,0.06125096
1779,53089,327,18.64794,17.43189,0.06994459
1870,53383,71,18.14045,16.96605,0.08329277
1871,53384,70,15.85254,14.3068,0.02444479
1782,53299,350,17.59333,15.79465,0.03307272
1876,54464,212,18.48611,17.34608,0.09158733
1871,53384,172,17.92336,16.7552,0.08234467
1872,53386,115,17.56543,16.26161,0.03949329
1869,53327,525,17.90491,16.5008,0.06802538
1872,53386,462,17.39851,15.8431,0.04770038
1875,54453,536,18.52801,17.50149,0.09209175
1877,54464,464,18.28477,16.83338,0.07017499
1866,53314,283,18.21698,17.19711,0.07418866
1867,53317,372,18.02036,16.83091,0.06646885
1869,53327,416,17.2585,15.42384,0.06865034
1869,53327,409,17.93403,16.82864,0.06814906
1869,53327,388,17.90288,16.2927,0.07238142
1878,54474,529,17.87863,16.54185,0.08564077
1873,54437,328,17.5608,16.14022,0.0791593
1876,54464,362,17.41994,16.21459,0.06764944
2146,54230,243,16.94247,15.32744,0.05403538
413,51821,244,17.91915,16.50294,0.08577427
384,51821,123,18.48099,17.34261,0.09661707
2108,53473,40,17.6097,16.0018,0.08698693
1876,54464,443,17.16248,15.44947,0.06693664
1878,54474,328,17.59799,16.33246,0.08725099
386,51788,205,17.97353,16.14792,0.07960234
387,51791,128,17.36037,15.97554,0.0632447
1879,54478,38,18.16956,17.21242,0.08818945
1866,53314,9,18.41735,17.12311,0.07935826
1867,53317,80,17.599,16.38724,0.08180354
1872,53386,135,17.53628,16.19423,0.03104927
388,51793,254,17.93091,16.62058,0.09643751
1864,53313,530,18.73166,17.72371,0.05674646
1864,53313,526,18.05101,17.1267,0.09713482
1868,53318,560,17.94353,16.61877,0.08427911
1868,53318,586,17.16988,15.98557,0.0629487
2154,54539,167,17.97502,16.87171,0.07475492
1872,53386,213,17.66264,16.21874,0.06877206
1877,54464,608,18.35546,17.00346,0.07063933
1865,53312,268,18.20561,16.89835,0.05685568
1865,53312,474,18.31934,16.75609,0.06671381
1869,53327,269,16.60427,14.43234,0.02120906
1869,53327,465,18.1864,17.04105,0.09940916
1879,54478,373,16.7857,14.48383,0.02141329
1929,53349,309,18.05258,16.9392,0.08260307
1926,53317,140,17.84509,16.41684,0.09287521
1922,53315,554,17.64885,16.55317,0.06366251
2154,54539,58,18.59306,17.49773,0.06571402
2146,54230,112,16.65701,14.65681,0.05521839
2151,54523,14,18.61398,17.8911,0.08583847
1928,53327,592,17.70919,16.4125,0.08631333
1930,53347,230,17.41588,15.6516,0.02796566
1932,53350,143,18.55889,17.32345,0.08405576
1932,53350,73,18.61683,17.25867,0.09062797
1931,53358,590,17.25068,15.77149,0.08455102
1946,53432,292,16.3769,14.36485,0.02822445
1920,53314,197,18.21106,16.91277,0.08946279
2117,54115,369,16.8075,14.71699,0.0609771
1926,53317,156,17.36996,16.10189,0.09583125
1930,53347,200,17.52196,15.95767,0.05174509
1932,53350,151,18.37541,17.35522,0.09770328
2151,54523,612,17.4326,15.41073,0.07956811
1939,53389,594,17.6527,16.48043,0.075224
1920,53314,108,16.85207,15.54951,0.04106206
1941,53386,271,17.7905,16.36266,0.07455607
1926,53317,366,17.74432,16.16971,0.09563872
1928,53327,468,19.08894,17.65763,0.0868324
1938,53379,388,16.14782,14.3526,0.02272279
1582,52939,219,18.38281,17.21303,0.05232938
1584,52943,629,18.8521,17.80083,0.09522533
1586,52945,192,18.93503,17.87017,0.08429117
1587,52964,27,18.7254,17.68961,0.08660293
1589,52972,31,17.57828,15.99965,0.04293362
2146,54230,594,17.43171,16.05422,0.05836988
2151,54523,501,17.64425,15.51694,0.08097289
2151,54523,425,17.21639,15.28223,0.05950451
1931,53358,319,17.91306,16.98524,0.08419332
1937,53388,577,17.04667,15.40187,0.06308766
1924,53330,111,17.58537,15.85305,0.09782249
1927,53321,348,17.94153,16.76512,0.07214503
2107,53786,267,17.36122,16.20404,0.04575544
1931,53358,403,18.17174,17.09285,0.08563616
1935,53387,540,16.88069,14.75101,0.04762352
2107,53786,149,17.42638,16.18068,0.05928666
1756,53080,484,18.66983,17.80531,0.09989467
1764,53467,19,17.24453,15.56253,0.05706596
1766,53468,293,16.63615,14.36267,0.05100076
1941,53386,9,17.31693,15.54529,0.06211713
1765,53466,9,18.1449,16.54432,0.08121951
1772,53089,55,17.58122,16.01741,0.08663607
1772,53089,5,17.78534,16.58044,0.06333107
1842,53501,268,16.87468,15.39198,0.06256401
1778,53883,259,17.65967,16.18614,0.09959122
1844,54138,288,18.20448,17.31475,0.09558203
1733,53047,107,17.05223,15.273,0.07959644
1763,53463,168,18.21243,17.05934,0.0746991
2157,54242,574,18.45135,17.37717,0.08472675
1764,53467,276,17.59077,16.21217,0.09652255
1765,53466,104,18.02664,16.99449,0.08283289
1993,53762,578,16.89916,15.44386,0.06350074
1733,53047,112,17.93431,16.28794,0.07716736
1782,53299,254,17.56914,16.08656,0.08668797
1782,53299,208,18.60507,17.78823,0.07886129
1734,53034,268,17.59356,16.10795,0.05085729
1776,53858,146,17.86982,16.8037,0.07985561
2023,53851,605,17.92509,16.82486,0.07271972
1777,53857,234,17.84461,16.73951,0.09294519
1755,53386,228,17.70177,16.44041,0.07947025
1736,53052,271,18.18177,16.8652,0.09856099
2137,54206,608,18.48001,17.20558,0.09227357
1736,53052,407,18.6102,17.31662,0.0927895
2106,53714,554,17.70809,15.91648,0.08183935
983,52443,284,18.01531,17.05371,0.07242064
983,52443,213,17.42251,15.43717,0.05563134
986,52443,49,18.20575,17.23596,0.09277496
375,52140,262,17.74789,16.64048,0.09480413
2151,54523,171,17.40565,15.68598,0.05612469
1777,53857,465,18.05425,16.75995,0.07735567
1754,53385,490,17.13831,15.3553,0.08041029
1755,53386,563,18.75579,17.71441,0.08207072
1769,53502,457,18.28421,16.6933,0.06956632
1773,53112,568,17.84809,16.74996,0.07626402
1775,53847,522,17.69913,16.25992,0.08669776
1944,53385,160,16.91753,15.28942,0.03309909
1651,53442,303,17.27631,16.01921,0.07418392
1775,53847,605,17.39655,16.20244,0.0780471
2032,53815,457,16.78703,15.41738,0.05355948
1956,53437,226,17.7678,16.56846,0.08044683
1953,53358,545,16.71532,15.20735,0.07228832
1977,53475,203,17.27382,15.51103,0.08926626
1937,53388,212,17.703,16.43205,0.06308164
1735,53035,476,17.60182,16.33572,0.08743644
1780,53090,439,17.09018,15.22078,0.04122243
2088,53493,143,18.25441,17.00509,0.0743515
2138,53757,172,17.26732,15.10086,0.07174774
2160,53885,323,17.23439,15.71381,0.08268192
2088,53493,398,17.71987,16.36267,0.06604677
2021,53475,600,16.86034,15.33626,0.06525812
2088,53493,548,17.42613,16.35236,0.08503871
1959,53440,489,17.71017,16.58553,0.09702881
1852,53534,487,18.18839,16.84025,0.08943015
1959,53440,501,18.35669,17.4778,0.0962543
1969,53383,591,17.86013,16.76233,0.07318879
2025,53431,240,18.56696,17.77147,0.08337145
2012,53493,167,16.78222,15.07042,0.03950455
2025,53431,273,17.8192,16.36159,0.08335639
2105,53472,387,17.52536,15.96042,0.08148747
2034,53466,98,18.11221,16.76948,0.0783465
2105,53472,430,18.43816,17.49896,0.08088551
2105,53472,540,17.75805,16.30833,0.08711253
2141,53764,383,17.78961,16.55481,0.08976389
2113,53468,509,17.14703,15.63892,0.0609461
2036,53446,498,18.46796,17.48337,0.06304773
1931,53358,570,18.49405,17.5102,0.09569869
1986,53475,57,17.76424,16.12166,0.05283395
2097,53491,465,17.44443,15.89574,0.0640576
1956,53437,589,17.9761,16.8886,0.09528294
2098,53460,505,18.08349,17.46706,0.07342672
2012,53493,70,17.06495,15.53361,0.06405794
1976,53401,7,17.26746,15.8636,0.03711479
1986,53475,133,17.5234,16.33295,0.08284294
1930,53347,186,16.51745,14.62874,0.02825445
1934,53357,289,18.50081,17.57634,0.08321525
1986,53475,189,17.27033,16.1093,0.06001493
1986,53475,155,17.29391,16.10492,0.060015
1986,53475,103,17.23958,15.16948,0.06722514
2007,53474,473,17.84532,15.82907,0.09007732
1988,53469,258,16.86883,15.01675,0.02917563
2152,53874,79,16.57526,14.48537,0.01831563
1980,53433,287,17.74116,16.18473,0.07424975
2024,53503,351,18.17867,16.77481,0.06042113
2142,54208,341,18.40271,17.1347,0.0763948
1941,53386,356,18.04211,16.92095,0.09904753
2024,53503,76,17.9839,17.02091,0.08146296
2158,54209,91,17.04262,15.10786,0.06838355
2145,54212,538,17.66867,16.59672,0.08180351
2024,53503,554,18.57623,17.45321,0.08074056
1980,53433,366,16.62427,15.1065,0.07361866
1993,53762,501,17.42692,15.95662,0.05956256
2015,53819,365,17.79742,16.16731,0.0331427
1993,53762,548,18.02192,16.30708,0.05969582
1993,53762,581,16.93538,15.54297,0.05961852
2028,53818,375,16.82329,15.28177,0.05439571
2000,53495,234,17.81537,16.68104,0.08201764
2139,53878,482,18.38202,17.38225,0.08751205
2139,53878,415,17.84395,16.63256,0.08876184
2102,54115,392,17.53714,16.11171,0.05473237
1983,53442,621,18.49365,16.8275,0.07474503
2012,53493,532,18.02917,16.65142,0.06292087
2105,53472,489,17.08262,15.42618,0.06220147
2022,53827,503,17.24202,15.72727,0.04091019
2003,53442,425,17.96283,16.85468,0.07103862
2090,53463,138,17.87217,16.87405,0.06430349
1981,53463,130,17.14588,15.70568,0.05090644
1983,53442,408,16.99937,15.41006,0.05991417
1990,53472,161,17.49877,16.11028,0.05509866
2111,53467,351,17.51308,15.89782,0.07767645
1990,53472,147,17.10276,15.63995,0.03358934
2104,53852,71,18.27292,17.21641,0.07663894
2113,53468,423,16.92586,15.68456,0.06320868
2035,53436,326,16.68568,14.65901,0.04073256
2111,53467,344,17.17451,15.29989,0.02550879
2037,53446,149,17.92429,16.56205,0.08563661
2036,53446,312,17.41182,15.984,0.06381127
1997,53442,110,17.65651,16.21124,0.04201624
2036,53446,73,17.83461,16.76929,0.06272883
2091,53447,200,17.87112,16.70189,0.09644908
2091,53447,543,17.42941,16.09745,0.09807023
1736,53052,396,17.53346,16.10282,0.04273504
1781,53297,320,18.04746,16.84271,0.08449126
1785,54439,340,17.41763,15.86924,0.06280374
1923,53319,67,17.75613,16.59492,0.07616955
1878,54474,48,17.70358,16.4009,0.07163639
2024,53503,320,16.92232,15.24729,0.04327765
1872,53386,70,17.59318,16.28897,0.04441538
2141,53764,276,18.27992,16.78929,0.0909882
2146,54230,134,17.10731,15.74418,0.08194128
2149,54509,382,17.03268,15.48217,0.06453407
2154,54539,360,18.06965,16.96276,0.08029511
2154,54539,315,18.22859,17.27871,0.09280627
2152,53874,160,18.20709,16.89933,0.09157664
2084,53360,610,17.16107,15.432,0.07694696
2149,54509,417,18.81022,17.59579,0.08016957
1939,53389,4,18.80428,17.68334,0.07516938
2149,54509,533,17.09439,15.7528,0.07241644
2137,54206,355,18.33751,17.20412,0.09734273
1923,53319,29,18.15821,17.23678,0.07957724
2165,53917,72,16.58282,14.47733,0.02285097
2083,53359,540,17.33242,15.70156,0.05478103
1935,53387,252,18.50656,17.82782,0.09602404
2205,53793,9,17.55226,15.86875,0.08628809
2206,53795,194,18.53134,17.34094,0.0862489
