Amostra,Mcor,M_Salim,Erro_Salim
spec-1427-52996-0591.fits.cxt_1comp.out,10.651973853904453,10.237,-0.41497385390445274
spec-1428-52998-0272.fits.cxt_1comp.out,10.640690234285486,10.488,-0.15269023428548678
spec-1428-52998-0436.fits.cxt_1comp.out,10.478154076007163,10.465,-0.01315407600716334
spec-1429-52990-0450.fits.cxt_1comp.out,10.831690636607066,10.2,-0.6316906366070665
spec-1431-52992-0585.fits.cxt_1comp.out,10.791680051496778,10.597,-0.19468005149677836
spec-1435-52996-0078.fits.cxt_1comp.out,10.570253286023643,10.515,-0.055253286023642545
spec-1435-52996-0212.fits.cxt_1comp.out,11.039134411155525,10.471,-0.5681344111555244
spec-1436-53054-0137.fits.cxt_1comp.out,10.650820476120934,10.643,-0.007820476120933506
spec-1437-53046-0075.fits.cxt_1comp.out,10.584637062474997,10.39,-0.19463706247499601
spec-1439-53003-0133.fits.cxt_1comp.out,10.736751412300617,10.361,-0.37575141230061604
spec-1439-53003-0192.fits.cxt_1comp.out,10.796005018809362,10.582,-0.2140050188093614
spec-1439-53003-0210.fits.cxt_1comp.out,10.60274705229068,10.507,-0.09574705229067959
spec-1439-53003-0237.fits.cxt_1comp.out,10.573731691914386,10.346,-0.2277316919143857
spec-1439-53003-0438.fits.cxt_1comp.out,10.934778914069136,10.262,-0.672778914069136
spec-1442-53050-0234.fits.cxt_1comp.out,10.875157433370186,10.793,-0.08215743337018644
spec-1443-53055-0290.fits.cxt_1comp.out,10.485689819187847,10.612,0.12631018081215295
spec-1445-53062-0043.fits.cxt_1comp.out,10.76867535294972,10.302,-0.4666753529497196
spec-1445-53062-0542.fits.cxt_1comp.out,10.780950819236526,10.575,-0.20595081923652714
spec-1446-53080-0164.fits.cxt_1comp.out,10.86199970766874,10.622,-0.23999970766874057
spec-1449-53116-0456.fits.cxt_1comp.out,11.025728674496664,10.656,-0.36972867449666325
spec-1449-53116-0525.fits.cxt_1comp.out,10.842854078340142,10.906,0.06314592165985822
spec-1450-53120-0037.fits.cxt_1comp.out,10.406624055158806,10.608,0.20137594484119425
spec-1450-53120-0302.fits.cxt_1comp.out,10.872629172129203,10.218,-0.6546291721292032
spec-1451-53117-0213.fits.cxt_1comp.out,10.51462956879744,10.745,0.23037043120255873
spec-1452-53112-0187.fits.cxt_1comp.out,10.331217765987192,10.354,0.022782234012806768
spec-1453-53084-0040.fits.cxt_1comp.out,10.653257179532284,10.02,-0.6332571795322846
spec-1454-53090-0336.fits.cxt_1comp.out,10.866224959729887,10.373,-0.4932249597298881
spec-1456-53115-0371.fits.cxt_1comp.out,10.685528082241962,10.723,0.03747191775803849
spec-1456-53115-0372.fits.cxt_1comp.out,10.6247002634215,10.505,-0.11970026342149964
spec-1456-53115-0623.fits.cxt_1comp.out,10.77453835339576,10.267,-0.5075383533957609
spec-1457-53116-0143.fits.cxt_1comp.out,10.762636504839657,10.565,-0.19763650483965733
spec-1457-53116-0277.fits.cxt_1comp.out,10.457553448451476,10.561,0.10344655154852411
spec-1460-53138-0381.fits.cxt_1comp.out,10.391214217874042,10.31,-0.0812142178740416
spec-1460-53138-0602.fits.cxt_1comp.out,11.04785555960435,10.28,-0.7678555596043513
spec-1461-53062-0352.fits.cxt_1comp.out,10.791497598658417,10.903,0.11150240134158373
spec-1461-53062-0541.fits.cxt_1comp.out,10.586709753770409,10.538,-0.048709753770408426
spec-1462-53112-0051.fits.cxt_1comp.out,10.563937237731718,10.31,-0.2539372377317175
spec-1464-53091-0336.fits.cxt_1comp.out,10.362836752521394,10.351,-0.011836752521393379
spec-1465-53082-0064.fits.cxt_1comp.out,10.711629485480044,10.078,-0.6336294854800446
spec-1465-53082-0512.fits.cxt_1comp.out,10.600799180707703,10.447,-0.15379918070770415
spec-1465-53082-0525.fits.cxt_1comp.out,11.03607035313154,10.359,-0.6770703531315405
spec-1466-53083-0043.fits.cxt_1comp.out,10.95940369264941,10.915,-0.044403692649410686
spec-1466-53083-0165.fits.cxt_1comp.out,10.84225860515371,10.72,-0.1222586051537089
spec-1466-53083-0408.fits.cxt_1comp.out,10.72598454195358,10.612,-0.11398454195357921
spec-1567-53172-0250.fits.cxt_1comp.out,10.703408000791493,10.452,-0.2514080007914927
spec-1573-53226-0249.fits.cxt_1comp.out,10.52454682188976,10.472,-0.05254682188976112
spec-1574-53476-0268.fits.cxt_1comp.out,10.714188247684122,10.315,-0.39918824768412264
spec-1574-53476-0310.fits.cxt_1comp.out,10.62286837011946,10.474,-0.14886837011946064
spec-1575-53493-0061.fits.cxt_1comp.out,10.859215249050036,10.354,-0.5052152490500372
spec-1575-53493-0082.fits.cxt_1comp.out,10.906029762141513,10.712,-0.19402976214151302
spec-1575-53493-0198.fits.cxt_1comp.out,10.421633956331911,10.731,0.3093660436680885
spec-1575-53493-0521.fits.cxt_1comp.out,10.77803895374598,10.164,-0.6140389537459807
spec-1577-53495-0102.fits.cxt_1comp.out,10.730334882770116,10.45,-0.2803348827701164
spec-1579-53473-0187.fits.cxt_1comp.out,10.529562621077506,10.497,-0.03256262107750629
spec-1582-52939-0016.fits.cxt_1comp.out,10.664551123330916,10.441,-0.22355112333091576
spec-1582-52939-0151.fits.cxt_1comp.out,10.575154707265474,10.573,-0.002154707265473732
spec-1582-52939-0225.fits.cxt_1comp.out,10.746117157693602,10.427,-0.3191171576936025
spec-1582-52939-0457.fits.cxt_1comp.out,10.655263677451458,10.614,-0.041263677451457426
spec-1583-52941-0633.fits.cxt_1comp.out,10.515299341216522,10.414,-0.10129934121652262
spec-1584-52943-0455.fits.cxt_1comp.out,10.33511094162048,10.404,0.06888905837952031
spec-1587-52964-0236.fits.cxt_1comp.out,10.587484905293488,10.07,-0.5174849052934878
spec-1587-52964-0258.fits.cxt_1comp.out,10.489271050147734,10.343,-0.14627105014773356
spec-1588-52965-0227.fits.cxt_1comp.out,10.85435787099186,10.243,-0.6113578709918599
spec-1588-52965-0239.fits.cxt_1comp.out,10.736664410148554,10.585,-0.15166441014855359
spec-1588-52965-0398.fits.cxt_1comp.out,11.07844190095295,10.575,-0.50344190095295
spec-1589-52972-0135.fits.cxt_1comp.out,10.767201958655594,10.857,0.08979804134440528
spec-1590-52974-0211.fits.cxt_1comp.out,10.28855023820151,10.502,0.21344976179848985
spec-1591-52976-0309.fits.cxt_1comp.out,10.369363694977949,10.385,0.015636305022050934
spec-1592-52990-0081.fits.cxt_1comp.out,10.448778964041557,10.177,-0.2717789640415571
spec-1592-52990-0231.fits.cxt_1comp.out,10.6394014943869,10.196,-0.4434014943869009
spec-1595-52999-0133.fits.cxt_1comp.out,11.096497955023432,10.569,-0.5274979550234313
spec-1597-52999-0516.fits.cxt_1comp.out,10.815211967883668,10.871,0.05578803211633243
spec-1599-53089-0467.fits.cxt_1comp.out,10.929820035938093,10.483,-0.4468200359380923
spec-1600-53090-0021.fits.cxt_1comp.out,10.483417486443653,10.634,0.15058251355634766
spec-1600-53090-0051.fits.cxt_1comp.out,10.80170250564984,10.164,-0.6377025056498411
spec-1601-53115-0595.fits.cxt_1comp.out,11.043031561159385,10.51,-0.533031561159385
spec-1602-53117-0439.fits.cxt_1comp.out,10.752931272346691,10.89,0.13706872765330935
spec-1604-53078-0243.fits.cxt_1comp.out,10.639177388120824,10.385,-0.2541773881208247
spec-1606-53055-0033.fits.cxt_1comp.out,10.689377293029752,10.341,-0.3483772930297526
spec-1607-53083-0457.fits.cxt_1comp.out,10.817042025543326,10.358,-0.45904202554332585
spec-1608-53138-0025.fits.cxt_1comp.out,10.74409113432842,10.558,-0.18609113432841973
spec-1609-53142-0219.fits.cxt_1comp.out,10.61758145998209,10.688,0.07041854001791137
spec-1609-53142-0549.fits.cxt_1comp.out,10.763124065429798,10.327,-0.436124065429798
spec-1609-53142-0586.fits.cxt_1comp.out,11.045531653685511,10.461,-0.5845316536855112
spec-1612-53149-0570.fits.cxt_1comp.out,10.560879553671962,10.72,0.15912044632803912
spec-1613-53115-0104.fits.cxt_1comp.out,10.814746684642476,10.281,-0.533746684642475
spec-1613-53115-0266.fits.cxt_1comp.out,10.6737392520939,10.515,-0.15873925209390016
spec-1614-53120-0040.fits.cxt_1comp.out,11.033959388962328,10.397,-0.6369593889623282
spec-1614-53120-0421.fits.cxt_1comp.out,10.938072858969177,10.753,-0.18507285896917658
spec-1614-53120-0522.fits.cxt_1comp.out,10.75245385039277,10.687,-0.06545385039277107
spec-1615-53166-0173.fits.cxt_1comp.out,10.707958305354133,10.492,-0.21595830535413185
spec-1615-53166-0179.fits.cxt_1comp.out,10.767835322392838,10.421,-0.3468353223928382
spec-1616-53169-0075.fits.cxt_1comp.out,10.678237448445136,10.54,-0.1382374484451372
spec-1617-53112-0207.fits.cxt_1comp.out,10.572766161741797,10.485,-0.08776616174179708
spec-1618-53116-0174.fits.cxt_1comp.out,10.792549810062114,10.426,-0.3665498100621143
spec-1620-53137-0497.fits.cxt_1comp.out,10.764688869358556,10.611,-0.15368886935855564
spec-1620-53137-0503.fits.cxt_1comp.out,10.359099063021482,10.506,0.14690093697851836
spec-1620-53137-0626.fits.cxt_1comp.out,10.715777713356433,10.049,-0.6667777133564332
spec-1621-53383-0008.fits.cxt_1comp.out,10.517922064108134,10.368,-0.14992206410813402
spec-1621-53383-0150.fits.cxt_1comp.out,10.858131754499755,10.264,-0.594131754499756
spec-1625-53140-0061.fits.cxt_1comp.out,10.641829327377096,10.569,-0.0728293273770948
spec-1625-53140-0493.fits.cxt_1comp.out,10.71102578081679,10.358,-0.3530257808167896
spec-1626-53472-0521.fits.cxt_1comp.out,10.649089878818977,10.43,-0.219089878818977
spec-1627-53473-0287.fits.cxt_1comp.out,10.752807641484331,10.326,-0.4268076414843307
spec-1627-53473-0441.fits.cxt_1comp.out,10.80826932286491,10.539,-0.26926932286490946
spec-1628-53474-0257.fits.cxt_1comp.out,10.80735351454712,10.506,-0.3013535145471202
spec-1642-53115-0042.fits.cxt_1comp.out,10.433585860872382,10.721,0.28741413912761793
spec-1642-53115-0251.fits.cxt_1comp.out,10.458192951665742,10.075,-0.38319295166574285
spec-1642-53115-0539.fits.cxt_1comp.out,10.561322741004169,10.166,-0.3953227410041684
spec-1643-53143-0035.fits.cxt_1comp.out,10.66767841531383,10.282,-0.38567841531382996
spec-1644-53144-0256.fits.cxt_1comp.out,10.613271305902392,10.525,-0.08827130590239207
spec-1645-53172-0607.fits.cxt_1comp.out,10.88468040293836,10.317,-0.5676804029383593
spec-1646-53498-0048.fits.cxt_1comp.out,10.85688165766575,10.713,-0.14388165766575156
spec-1646-53498-0141.fits.cxt_1comp.out,10.503711696181073,10.666,0.16228830381892756
spec-1646-53498-0450.fits.cxt_1comp.out,10.503276132046048,10.322,-0.1812761320460492
spec-1646-53498-0573.fits.cxt_1comp.out,10.888257322193311,10.437,-0.45125732219331205
spec-1647-53531-0196.fits.cxt_1comp.out,10.760768017932318,10.584,-0.1767680179323179
spec-1647-53531-0208.fits.cxt_1comp.out,10.812285203573971,10.497,-0.3152852035739713
spec-1648-53171-0211.fits.cxt_1comp.out,10.773402359246347,10.554,-0.219402359246347
spec-1649-53149-0017.fits.cxt_1comp.out,10.589284586510727,10.542,-0.04728458651072742
spec-1649-53149-0078.fits.cxt_1comp.out,10.583218437340877,10.34,-0.243218437340877
spec-1649-53149-0181.fits.cxt_1comp.out,10.87633169309191,10.281,-0.595331693091909
spec-1649-53149-0605.fits.cxt_1comp.out,10.840057895048812,10.664,-0.17605789504881209
spec-1650-53174-0268.fits.cxt_1comp.out,10.645505355960042,10.61,-0.03550535596004245
spec-1650-53174-0296.fits.cxt_1comp.out,10.751552508550663,10.492,-0.25955250855066225
spec-1652-53555-0596.fits.cxt_1comp.out,10.870153391404468,10.426,-0.44415339140446797
spec-1654-53498-0384.fits.cxt_1comp.out,10.681854940248789,10.724,0.04214505975121163
spec-1654-53498-0526.fits.cxt_1comp.out,10.814147312981447,10.416,-0.3981473129814468
spec-1655-53523-0029.fits.cxt_1comp.out,10.684807783859831,10.622,-0.06280778385983155
spec-1655-53523-0195.fits.cxt_1comp.out,10.480784582468305,10.441,-0.03978458246830385
spec-1655-53523-0494.fits.cxt_1comp.out,10.657612287237376,10.373,-0.2846122872373762
spec-1655-53523-0626.fits.cxt_1comp.out,10.624999769536828,10.43,-0.19499976953682818
spec-1656-53533-0165.fits.cxt_1comp.out,10.898394777099378,10.476,-0.42239477709937745
spec-1657-53520-0531.fits.cxt_1comp.out,10.721756661005555,10.728,0.006243338994444514
spec-1657-53520-0545.fits.cxt_1comp.out,10.8637372266344,10.479,-0.38473722663440135
spec-1657-53520-0606.fits.cxt_1comp.out,10.664108031631317,10.694,0.02989196836868402
spec-1668-53433-0260.fits.cxt_1comp.out,10.616136512898036,10.428,-0.18813651289803524
spec-1669-53433-0540.fits.cxt_1comp.out,10.53793402735789,10.349,-0.1889340273578899
spec-1671-53446-0458.fits.cxt_1comp.out,10.544760202991704,10.234,-0.3107602029917036
spec-1672-53460-0105.fits.cxt_1comp.out,10.685504680523888,10.375,-0.3105046805238878
spec-1672-53460-0441.fits.cxt_1comp.out,10.522973656236507,10.563,0.040026343763493344
spec-1672-53460-0535.fits.cxt_1comp.out,10.83739579249204,10.297,-0.5403957924920402
spec-1673-53462-0204.fits.cxt_1comp.out,10.47478647875408,10.684,0.2092135212459194
spec-1673-53462-0340.fits.cxt_1comp.out,10.603857166944524,10.142,-0.46185716694452417
spec-1675-53466-0147.fits.cxt_1comp.out,10.413593634463195,10.34,-0.07359363446319556
spec-1675-53466-0332.fits.cxt_1comp.out,10.839720767089547,10.205,-0.6347207670895472
spec-1675-53466-0546.fits.cxt_1comp.out,10.94990602187593,10.629,-0.3209060218759312
spec-1675-53466-0590.fits.cxt_1comp.out,10.916093748926372,10.741,-0.17509374892637197
spec-1677-53148-0465.fits.cxt_1comp.out,11.148603688639865,10.699,-0.4496036886398649
spec-1678-53433-0246.fits.cxt_1comp.out,10.700472350256748,10.872,0.1715276497432523
spec-1678-53433-0611.fits.cxt_1comp.out,10.805089306696871,10.379,-0.4260893066968716
spec-1680-53171-0065.fits.cxt_1comp.out,10.865377669393787,10.61,-0.2553776693937877
spec-1680-53171-0218.fits.cxt_1comp.out,10.47537552449181,10.76,0.28462447550819014
spec-1681-53172-0115.fits.cxt_1comp.out,10.807881369914805,10.298,-0.5098813699148046
spec-1681-53172-0311.fits.cxt_1comp.out,10.618066810247258,10.445,-0.17306681024725812
spec-1681-53172-0486.fits.cxt_1comp.out,10.857740632953588,10.316,-0.5417406329535872
spec-1682-53173-0111.fits.cxt_1comp.out,10.50226471798204,10.62,0.11773528201795891
spec-1682-53173-0465.fits.cxt_1comp.out,10.641520562933607,10.21,-0.4315205629336063
spec-1682-53173-0528.fits.cxt_1comp.out,10.713573828611652,10.449,-0.2645738286116526
spec-1682-53173-0626.fits.cxt_1comp.out,10.677821270325325,10.445,-0.2328212703253243
spec-1683-53436-0212.fits.cxt_1comp.out,10.752877442890297,10.504,-0.24887744289029712
spec-1684-53239-0336.fits.cxt_1comp.out,11.057711343715535,10.632,-0.42571134371553576
spec-1687-53260-0522.fits.cxt_1comp.out,10.436152361828936,10.464,0.02784763817106395
spec-1689-53177-0191.fits.cxt_1comp.out,10.74064305765653,10.185,-0.5556430576565301
spec-1690-53475-0300.fits.cxt_1comp.out,10.297803495072026,10.563,0.26519650492797453
spec-1691-53260-0621.fits.cxt_1comp.out,10.783186966107218,10.086,-0.6971869661072176
spec-1692-53473-0208.fits.cxt_1comp.out,10.522822449160907,10.606,0.08317755083909262
spec-1695-53473-0210.fits.cxt_1comp.out,10.93586820667316,10.347,-0.5888682066731601
spec-1696-53116-0561.fits.cxt_1comp.out,11.061953723193335,10.678,-0.38395372319333454
spec-1697-53142-0050.fits.cxt_1comp.out,10.677531297709791,10.812,0.13446870229020824
spec-1697-53142-0425.fits.cxt_1comp.out,10.633134753234268,10.338,-0.29513475323426874
spec-1698-53146-0236.fits.cxt_1comp.out,10.426943766030552,10.403,-0.023943766030551927
spec-1699-53148-0104.fits.cxt_1comp.out,10.655722896883098,10.154,-0.5017228968830985
spec-1699-53148-0246.fits.cxt_1comp.out,10.359975824331984,10.442,0.08202417566801579
spec-1699-53148-0388.fits.cxt_1comp.out,10.818385885727285,10.23,-0.5883858857272841
spec-1699-53148-0489.fits.cxt_1comp.out,10.22768159082616,10.555,0.3273184091738397
spec-1700-53502-0511.fits.cxt_1comp.out,10.771903744016424,10.064,-0.7079037440164235
spec-1701-53142-0239.fits.cxt_1comp.out,10.765203907110768,10.538,-0.2272039071107681
spec-1701-53142-0271.fits.cxt_1comp.out,10.800016218439051,10.487,-0.31301621843905103
spec-1703-53799-0166.fits.cxt_1comp.out,10.836247503531336,10.496,-0.3402475035313355
spec-1704-53178-0217.fits.cxt_1comp.out,10.677325638368265,10.639,-0.0383256383682653
spec-1705-53848-0321.fits.cxt_1comp.out,10.31913934854383,10.42,0.10086065145616985
spec-1707-53885-0300.fits.cxt_1comp.out,10.449699831791124,10.152,-0.2976998317911246
spec-1707-53885-0469.fits.cxt_1comp.out,10.605284014102864,10.331,-0.2742840141028644
spec-1709-53533-0052.fits.cxt_1comp.out,10.72127116077772,10.321,-0.40027116077772007
spec-1711-53535-0158.fits.cxt_1comp.out,10.882744744613206,10.502,-0.38074474461320484
spec-1711-53535-0214.fits.cxt_1comp.out,10.517703500336784,10.623,0.10529649966321486
spec-1711-53535-0609.fits.cxt_1comp.out,10.834058869359929,10.326,-0.5080588693599282
spec-1712-53531-0225.fits.cxt_1comp.out,10.777741751527904,10.694,-0.08374175152790286
spec-1713-53827-0049.fits.cxt_1comp.out,10.706662453479796,10.498,-0.20866245347979628
spec-1713-53827-0180.fits.cxt_1comp.out,10.667587504443883,10.471,-0.19658750444388318
spec-1713-53827-0287.fits.cxt_1comp.out,10.48027261502756,10.472,-0.008272615027561159
spec-1714-53521-0133.fits.cxt_1comp.out,10.640139643970096,10.378,-0.26213964397009626
spec-1714-53521-0255.fits.cxt_1comp.out,10.53338019583808,10.402,-0.13138019583808003
spec-1714-53521-0273.fits.cxt_1comp.out,10.19879472276621,10.29,0.09120527723378835
spec-1714-53521-0508.fits.cxt_1comp.out,10.866244288722635,10.037,-0.8292442887226343
spec-1715-54212-0042.fits.cxt_1comp.out,11.100857764050772,10.717,-0.3838577640507719
spec-1715-54212-0157.fits.cxt_1comp.out,10.69961703075554,10.931,0.2313829692444589
spec-1715-54212-0235.fits.cxt_1comp.out,10.827618397349294,10.499,-0.32861839734929355
spec-1717-53883-0027.fits.cxt_1comp.out,10.676136530495288,10.544,-0.13213653049528773
spec-1717-53883-0167.fits.cxt_1comp.out,11.018948443527838,10.335,-0.6839484435278376
spec-1717-53883-0351.fits.cxt_1comp.out,10.924242466412338,10.795,-0.12924246641233772
spec-1717-53883-0451.fits.cxt_1comp.out,10.82586328377631,10.645,-0.18086328377630956
spec-1717-53883-0488.fits.cxt_1comp.out,10.627145880405088,10.625,-0.0021458804050880076
spec-1718-53850-0112.fits.cxt_1comp.out,10.6148199026024,10.45,-0.1648199026024013
spec-1718-53850-0159.fits.cxt_1comp.out,10.680552798948902,10.347,-0.33355279894890266
spec-1719-53876-0195.fits.cxt_1comp.out,10.734141890192756,10.398,-0.3361418901927564
spec-1719-53876-0261.fits.cxt_1comp.out,10.669255313216508,10.415,-0.2542553132165093
spec-1719-53876-0262.fits.cxt_1comp.out,10.67918516634557,10.487,-0.19218516634557048
spec-1720-53854-0121.fits.cxt_1comp.out,10.61951577155713,10.498,-0.12151577155712978
spec-1720-53854-0397.fits.cxt_1comp.out,10.984780353767414,10.472,-0.5127803537674147
spec-1720-53854-0432.fits.cxt_1comp.out,10.893540465307478,10.783,-0.11054046530747819
spec-1721-53857-0479.fits.cxt_1comp.out,10.768490388215453,10.631,-0.13749038821545234
spec-1721-53857-0494.fits.cxt_1comp.out,10.674478737685066,10.65,-0.024478737685065255
spec-1721-53857-0500.fits.cxt_1comp.out,10.448304528274674,10.462,0.013695471725325703
spec-1722-53852-0302.fits.cxt_1comp.out,10.33843717213335,10.338,-0.0004371721333509271
spec-1723-53905-0275.fits.cxt_1comp.out,10.707180195236624,10.151,-0.5561801952366245
spec-1724-53859-0025.fits.cxt_1comp.out,10.374304434586143,10.411,0.0366955654138561
spec-1726-53137-0227.fits.cxt_1comp.out,10.528672682590408,10.121,-0.4076726825904071
spec-1726-53137-0239.fits.cxt_1comp.out,10.504286031227554,10.328,-0.17628603122755493
spec-1726-53137-0356.fits.cxt_1comp.out,10.974994441153196,10.194,-0.7809944411531955
spec-1727-53859-0337.fits.cxt_1comp.out,10.60860463734929,10.884,0.27539536265071085
spec-1727-53859-0340.fits.cxt_1comp.out,10.736656703564192,10.415,-0.3216567035641926
spec-1729-53858-0268.fits.cxt_1comp.out,10.92524220765721,10.551,-0.3742422076572094
spec-1729-53858-0577.fits.cxt_1comp.out,10.821433951761728,10.605,-0.21643395176172753
spec-1730-53498-0236.fits.cxt_1comp.out,10.628483055314083,10.601,-0.02748305531408235
spec-1730-53498-0311.fits.cxt_1comp.out,10.531483355527506,10.435,-0.09648335552750531
spec-1732-53501-0612.fits.cxt_1comp.out,11.10768167838456,10.251,-0.856681678384561
spec-1733-53047-0088.fits.cxt_1comp.out,10.683286213270009,10.977,0.2937137867299917
spec-1733-53047-0178.fits.cxt_1comp.out,10.797980407489124,10.392,-0.4059804074891247
spec-1734-53034-0295.fits.cxt_1comp.out,10.600964741822803,10.587,-0.013964741822803717
spec-1734-53034-0315.fits.cxt_1comp.out,10.921934807822884,10.38,-0.5419348078228836
spec-1736-53052-0457.fits.cxt_1comp.out,10.95822071147575,10.701,-0.25722071147574965
spec-1738-53051-0085.fits.cxt_1comp.out,10.826798917635076,10.728,-0.09879891763507587
spec-1739-53050-0060.fits.cxt_1comp.out,10.83554996372142,10.551,-0.2845499637214193
spec-1740-53050-0250.fits.cxt_1comp.out,10.303569286314666,10.673,0.3694307136853343
spec-1740-53050-0617.fits.cxt_1comp.out,11.028031079424252,10.275,-0.7530310794242521
spec-1743-53054-0287.fits.cxt_1comp.out,10.995146726118746,10.835,-0.1601467261187448
spec-1743-53054-0559.fits.cxt_1comp.out,10.95910933464999,10.807,-0.15210933464998888
spec-1744-53055-0283.fits.cxt_1comp.out,10.662067371411084,10.81,0.14793262858891687
spec-1750-53358-0574.fits.cxt_1comp.out,10.94390218320764,10.336,-0.6079021832076403
spec-1752-53379-0025.fits.cxt_1comp.out,10.659620968481052,10.715,0.05537903151894774
spec-1752-53379-0135.fits.cxt_1comp.out,10.700369334989894,10.451,-0.24936933498989333
spec-1753-53383-0441.fits.cxt_1comp.out,10.88102589054244,10.487,-0.39402589054244075
spec-1753-53383-0617.fits.cxt_1comp.out,10.70136168715917,10.642,-0.05936168715917134
spec-1754-53385-0154.fits.cxt_1comp.out,10.881260565895582,10.447,-0.43426056589558293
spec-1755-53386-0245.fits.cxt_1comp.out,10.702220893530942,10.632,-0.07022089353094252
spec-1756-53080-0547.fits.cxt_1comp.out,10.914910043472808,10.447,-0.4679100434728092
spec-1757-53083-0571.fits.cxt_1comp.out,10.890834146377268,10.623,-0.2678341463772682
spec-1760-53086-0493.fits.cxt_1comp.out,10.558013041491334,10.616,0.057986958508665865
spec-1761-53376-0249.fits.cxt_1comp.out,10.64906750292696,10.404,-0.24506750292695934
spec-1764-53467-0318.fits.cxt_1comp.out,11.149625355366812,10.431,-0.7186253553668127
spec-1765-53466-0259.fits.cxt_1comp.out,10.604695500608278,11.053,0.4483044993917229
spec-1767-53436-0090.fits.cxt_1comp.out,10.630078690927432,10.295,-0.3350786909274319
spec-1769-53502-0438.fits.cxt_1comp.out,10.814794236704104,10.404,-0.4107942367041044
spec-1769-53502-0497.fits.cxt_1comp.out,10.55702062204503,10.601,0.043979377954970644
spec-1770-53171-0481.fits.cxt_1comp.out,10.623762548909273,10.302,-0.32176254890927325
spec-1771-53498-0043.fits.cxt_1comp.out,10.888219462053016,10.416,-0.47221946205301535
spec-1772-53089-0579.fits.cxt_1comp.out,10.75689033897051,10.693,-0.063890338970511
spec-1772-53089-0615.fits.cxt_1comp.out,10.796741092258172,10.476,-0.3207410922581708
spec-1777-53857-0523.fits.cxt_1comp.out,10.4247854848023,10.445,0.020214515197700678
spec-1778-53883-0224.fits.cxt_1comp.out,10.837266727115107,10.247,-0.5902667271151074
spec-1778-53883-0480.fits.cxt_1comp.out,10.961908276235214,10.556,-0.4059082762352144
spec-1779-53089-0120.fits.cxt_1comp.out,10.79567658507064,10.821,0.02532341492936041
spec-1780-53090-0394.fits.cxt_1comp.out,10.738624239699314,10.577,-0.1616242396993144
spec-1781-53297-0443.fits.cxt_1comp.out,10.65885123864386,10.495,-0.1638512386438613
spec-1790-53876-0069.fits.cxt_1comp.out,10.772731804953564,10.525,-0.24773180495356328
spec-1790-53876-0150.fits.cxt_1comp.out,10.622422907794911,10.544,-0.07842290779491101
spec-1790-53876-0426.fits.cxt_1comp.out,10.936108830085525,10.33,-0.6061088300855246
spec-1790-53876-0438.fits.cxt_1comp.out,10.57316533258777,10.83,0.25683466741222993
spec-1791-54266-0041.fits.cxt_1comp.out,10.92286590322829,10.321,-0.6018659032282905
spec-1792-54270-0048.fits.cxt_1comp.out,10.708978522076038,10.799,0.09002147792396187
spec-1792-54270-0391.fits.cxt_1comp.out,10.967732747173526,10.4,-0.5677327471735261
spec-1792-54270-0612.fits.cxt_1comp.out,10.73487222198629,10.783,0.04812777801370949
spec-1794-54504-0184.fits.cxt_1comp.out,10.835856551333476,10.41,-0.4258565513334762
spec-1795-54507-0012.fits.cxt_1comp.out,10.799558811454634,10.702,-0.09755881145463441
spec-1796-53884-0393.fits.cxt_1comp.out,10.695669515919246,10.459,-0.236669515919246
spec-1796-53884-0451.fits.cxt_1comp.out,10.66631550834611,10.438,-0.2283155083461086
spec-1797-54507-0064.fits.cxt_1comp.out,10.475948181706956,10.321,-0.15494818170695623
spec-1797-54507-0153.fits.cxt_1comp.out,10.426371000492134,10.149,-0.2773710004921348
spec-1797-54507-0484.fits.cxt_1comp.out,10.512281064892866,10.143,-0.3692810648928653
spec-1797-54507-0495.fits.cxt_1comp.out,10.751331559480104,10.258,-0.49333155948010443
spec-1797-54507-0566.fits.cxt_1comp.out,10.854893516948554,10.623,-0.23189351694855453
spec-1799-53556-0408.fits.cxt_1comp.out,10.920667073731478,10.573,-0.3476670737314773
spec-1800-53884-0273.fits.cxt_1comp.out,10.70722343581673,10.765,0.05777656418327126
spec-1800-53884-0493.fits.cxt_1comp.out,10.925903050341525,10.621,-0.3049030503415242
spec-1801-54156-0013.fits.cxt_1comp.out,10.934259752329847,10.661,-0.27325975232984767
spec-1801-54156-0197.fits.cxt_1comp.out,10.711563700090794,10.782,0.07043629990920586
spec-1801-54156-0635.fits.cxt_1comp.out,10.701653393892537,10.579,-0.12265339389253604
spec-1802-53885-0382.fits.cxt_1comp.out,10.56367432168084,10.372,-0.19167432168084098
spec-1803-54152-0454.fits.cxt_1comp.out,10.911706359796543,10.247,-0.6647063597965435
spec-1804-53886-0348.fits.cxt_1comp.out,10.608198704299255,10.665,0.05680129570074399
spec-1806-53559-0473.fits.cxt_1comp.out,10.821385801580846,10.335,-0.48638580158084466
spec-1806-53559-0481.fits.cxt_1comp.out,10.61061882722182,10.648,0.037381172778179206
spec-1808-54176-0629.fits.cxt_1comp.out,10.954303327814245,10.298,-0.6563033278142445
spec-1810-53794-0031.fits.cxt_1comp.out,10.631836534494802,10.741,0.10916346550519762
spec-1810-53794-0048.fits.cxt_1comp.out,10.680193854956514,10.415,-0.2651938549565145
spec-1810-53794-0210.fits.cxt_1comp.out,10.711081694594986,10.845,0.1339183054050146
