Amostra,Mcor
2659-54498-15,10.567458407172712
2660-54504-537,10.708785496121177
2661-54505-126,10.470780251078544
2661-54505-333,11.028997955238387
2664-54524-342,10.595132140230074
2744-54272-79,10.758490061677502
2744-54272-85,10.741438402942473
2744-54272-431,10.949045027397924
2744-54272-560,10.53013589730942
2744-54272-630,10.903687684347888
2747-54233-505,10.695046964335004
2748-54234-388,10.76698122343847
2752-54533-461,10.598236175136789
2754-54240-231,10.553435233609461
2754-54240-454,10.925324273735066
2755-54507-226,10.963362227763117
2756-54508-336,10.496149491629382
2756-54508-614,10.508085566754664
2757-54509-127,10.53713476041309
2757-54509-312,10.680601224731133
2757-54509-373,10.548823683894584
2757-54509-516,10.917083771848665
2759-54534-230,10.485776238070054
2760-54506-238,10.479672102165415
2760-54506-589,10.623044687824466
2761-54534-296,10.633731968651706
2761-54534-362,10.763796283070954
2761-54534-520,10.670565354781795
2764-54535-362,10.632154743029126
2765-54535-282,10.80347053027974
2766-54242-54,10.807969940292486
2767-54243-525,10.609992721558866
2768-54265-57,10.762132755972221
2770-54510-351,10.493177911077794
2773-54533-443,10.640949117841389
2775-54535-567,10.194782190068423
2775-54535-570,10.830191717103602
2776-54554-76,10.323283438925385
2776-54554-396,10.59351143257059
2777-54554-86,10.81453036148147
2777-54554-193,10.68436806135879
2777-54554-506,10.54999746743228
2778-54539-388,10.603409829527507
2780-54557-404,10.903049240858607
2782-54592-637,10.39648435897854
2783-54524-156,10.780287606887798
2784-54529-557,10.72607617070496
2785-54537-48,10.931343342892152
2785-54537-82,10.575575615633971
2786-54540-72,10.850547605678743
2788-54553-539,10.816878556441017
2794-54537-17,10.653615209828756
2794-54537-124,10.435456598752939
2795-54563-574,10.68517183756852
2881-54502-532,10.343094858046534
2881-54502-556,10.387904203311686
2883-54525-474,10.825257274887859
2886-54498-405,10.74606268906315
2886-54498-445,10.414580375799938
2947-54533-47,10.660852866936894
2949-54557-66,10.619178298335143
2949-54557-348,10.561606520798707
2951-54592-618,10.38763052897614
2953-54560-431,10.57542553529053
2954-54561-264,10.713590217518295
2967-54584-63,10.808723256579741
2967-54584-219,10.806085781758693
2967-54584-266,10.697938384362736
2967-54584-294,10.8744431083324
2968-54585-111,10.572909075850593
2969-54586-347,10.891100146411016
2970-54589-150,10.748717301391224
2972-54586-115,10.634490188252682
2972-54586-251,10.561521425769191
