aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-2650-54505-0185,196.318508574852,21.5483803454475,10.609,2.01,0.4,7.86,0.08318521,203.44472313647637,0.9096926026564097,3.82722836,10.828308611391144,0.0
spec-2656-54484-0118,182.555240987656,24.9462507944449,10.43,1.28,0.5,4.75,0.08186562,189.656360798722,0.8600842766443919,5.466506249999998,10.701836307816658,0.0
spec-2656-54484-0211,181.612406946348,23.6061133129017,10.673,1.92,0.73,4.14,0.08854644,213.54420485130944,0.7993527728767938,5.84272436,10.97807134799641,0.0
spec-2659-54498-0015,189.247421736622,24.1212810053956,10.266,1.13,0.6,3.59,0.07143093,168.54694858504178,0.8268941874213698,6.197313209999999,10.582614272179402,0.0
spec-2661-54505-0126,193.3826859078,24.4600491900551,10.242,0.47,0.59,7.82,0.07022398,230.212412529459,0.8296525174182051,3.8453528399999994,10.266628416267466,0.0
spec-2664-54524-0342,199.610516909236,24.6966059561533,10.327,1.37,0.65,5.1,0.07255003,176.10873986922942,0.8146196502770222,5.258741,10.626559705005441,0.0
spec-2744-54272-0431,210.559403540935,15.7849509440943,10.697,2.07,0.64,4.74,0.09791512,215.031175488508,0.8168856351754018,5.472529159999999,10.997763202088896,0.0
spec-2747-54233-0505,217.770788530499,15.1260969548903,10.442,1.89,0.32,7.34,0.08742289,185.29087053191924,0.9669974820474221,4.0688619599999996,10.773508802179347,0.0
spec-2748-54234-0388,218.655907996133,14.8189626523327,10.516,1.12,0.61,3.82,0.07625636,236.95138203655787,0.8242425168127028,6.047256839999999,10.862590597302018,0.0
spec-2752-54533-0461,227.719267435327,13.3788609473654,10.354,1.29,0.73,4.14,0.08403724,189.82187075201023,0.7993527728767938,5.84272436,10.703076747828407,0.0
spec-2754-54240-0231,232.449238656376,11.6545165985907,10.261,0.97,0.14,4.89,0.07228605,179.1066250961633,1.1965054072410661,5.382691609999999,10.668349854624605,0.0
spec-2756-54508-0336,207.811004145109,19.2101322026809,10.204,1.05,0.36,4.86,0.07126821,160.279832127472,0.9359655037331305,5.400572359999999,10.501087343850932,0.0
spec-2756-54508-0614,209.650299304982,19.4088040101818,10.261,1.28,0.46,7.73,0.06324442,165.56111575700956,0.8775527169786937,3.8864148899999993,10.44438969039269,0.0
spec-2757-54509-0312,209.482517051133,17.7098090351549,10.508,1.43,0.52,4.0,0.08248641,193.83553397150095,0.8523486307670756,5.9315999999999995,10.800432606830189,0.0
spec-2760-54506-0238,216.510467081876,16.886762013871,10.215,0.9,0.6,2.73,0.05554606,177.67278874576718,0.8268941874213698,6.780984889999999,10.568667718413964,0.0
spec-2761-54534-0296,216.827585428846,16.5204488847027,10.445,1.34,0.55,6.23,0.05423094,198.0325345904419,0.8418447448145492,4.628260889999999,10.67766838225942,0.0
spec-2761-54534-0362,217.963611655543,18.0725388445492,10.481,1.53,0.51,5.02,0.09790786,211.78747160736927,0.8561389940226636,5.305709639999999,10.860220374313565,0.0
spec-2773-54533-0443,215.475172329993,20.9424377257825,10.404,1.25,0.56,4.42,0.07626147,192.1331493456441,0.8386131011557931,5.66780724,10.707531985654532,0.0
spec-2776-54554-0396,219.860904727837,19.1616151742123,10.434,0.96,0.67,5.82,0.07046177,235.2377457945726,0.8103453250771835,4.849904839999999,10.686129254614967,0.0
spec-2777-54554-0506,222.849555051808,18.7250364827394,10.358,1.12,0.7,4.05,0.0447422,175.25823315458078,0.8045283901955289,5.899750249999999,10.579390537371843,0.0
spec-2785-54537-0048,213.098120022254,21.3254957592685,10.732,1.97,0.62,5.09,0.08567531,225.96679176828096,0.8216932330693044,5.2645952099999995,11.005070815217406,0.0
spec-2786-54540-0072,215.332413977154,21.6815440818912,10.621,1.96,0.52,5.31,0.07569333,224.90654233281083,0.8523486307670756,5.13691601,11.004020636944844,0.0
spec-2788-54553-0539,218.795398467765,21.9700042553676,10.559,1.55,0.4,5.01,0.08623316,198.5700664544244,0.9096926026564097,5.311602409999999,10.836720138014101,0.0
spec-2794-54537-0017,232.684840025838,17.3216298299007,10.514,1.2,0.33,4.08,0.05359389,191.9867330156098,0.9587450189793348,5.880698239999999,10.76329635334013,0.0
spec-2794-54537-0124,231.611821768656,16.5759906308512,10.175,0.94,0.39,3.81,0.06072978,159.34642352009504,0.9158595133204178,6.0537280099999995,10.488104914744618,0.0
spec-2795-54563-0574,235.062235967288,17.8828507534424,10.413,1.0,0.38,3.19,0.08852974,183.6180266991464,0.9222860468299282,6.464354009999999,10.669662056873031,0.0
spec-2886-54498-0405,163.21540567581,10.421536997459,10.509,1.49,0.65,3.61,0.08905582,190.6774153589508,0.8146196502770222,6.18416361,10.802461289146482,0.0
spec-2886-54498-0445,163.553787793209,10.715431061138,10.185,0.87,0.3,7.88,0.05962159,184.53913819311555,0.984585082448575,3.81819504,10.413248244494167,0.0
spec-2954-54561-0264,232.028572042215,1.46355356101595,10.451,1.7,0.58,4.95,0.07421942,208.99147617023303,0.8325219696942819,5.347060249999999,10.885657504313304,0.0
spec-2967-54584-0219,241.766592208362,18.5785840239754,10.678,1.57,0.46,6.67,0.08211707,241.23374871990637,0.8775527169786937,4.39941249,10.913884337571597,-0.42168789591707573
spec-2967-54584-0266,240.598159780407,19.193566972928,10.45,1.21,0.63,2.74,0.09306204,215.45874827124612,0.8192422451676569,6.77399316,10.86021138317003,0.0
spec-2972-54586-0115,258.296593951641,35.2753685257302,10.432,0.93,0.22,3.53,0.07192878,194.48614417346,1.0721232014342572,6.23687769,10.737912857869604,-0.07631801095056442
